f,signal,A,B,gamma,gammadot,K,lnBFmax,Popt,ID,angDist,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra,pmdec,size_maj,size_min,size_angle,B.1,V,R,J,H,K.1,u,g,r,i,z,RA,DEC
S9/tess2019058134432-s0009-0000000157774794-0139-s_lc_GLST.Robj,sig2,-1.25032355828298,3.83090118908894,-1.16070919968246,-0.00493305034062577,4.02977827193513,101.684310153796,15.2244585169564,TIC157774794,0.138005,LP  792-33,173.079160208,-16.9687045841,0,0,90,18,11 32 18.99845,-16 58 07.3365,PM*,PM*|*  |IR |PM*|PM*,9.86,NA,M1.5Vk,NA,43.1394,167.52,-233.06,NA,NA,NA,12.961,11.453,10.49,8.278,7.678,7.47,NA,12.236,10.855,9.949,NA,173.0792,-16.9687
S9/tess2019058134432-s0009-0000000157774794-0139-s_lc_GLST.Robj,sig3,2.5078645345548,1.47037947537404,-0.814759363590629,0.0606807529948557,2.90712922404199,72.9836219651092,8.46617530752687,TIC157774794,0.138005,LP  792-33,173.079160208,-16.9687045841,0,0,90,18,11 32 18.99845,-16 58 07.3365,PM*,PM*|*  |IR |PM*|PM*,9.86,NA,M1.5Vk,NA,43.1394,167.52,-233.06,NA,NA,NA,12.961,11.453,10.49,8.278,7.678,7.47,NA,12.236,10.855,9.949,NA,173.0792,-16.9687
S9/tess2019058134432-s0009-0000000157789754-0139-s_lc_GLST.Robj,sig1,-2.29387093157823,-1.21905999947983,0.331421637475214,-0.0169652714305769,2.59768187680311,75.2143602599334,10.0327204862328,TIC157789754,0.0849,TYC 6086-513-1,173.4583864321,-15.4472332343,0,0,90,2,11 33 50.01274,-15 26 50.0396,PM*,*  |*  |IR |PM*,25.16,NA,,NA,14.4409,-179.92,-21.02,NA,NA,NA,12.89,11.79,NA,9.365,8.865,8.703,NA,NA,NA,NA,NA,173.458399,-15.447213
S9/tess2019058134432-s0009-0000000157789754-0139-s_lc_GLST.Robj,sig2,-0.830504380097603,1.71645562473614,-0.311291118325738,0.0266814019629727,1.90681866915804,34.3665113659407,4.81337535843261,TIC157789754,0.0849,TYC 6086-513-1,173.4583864321,-15.4472332343,0,0,90,2,11 33 50.01274,-15 26 50.0396,PM*,*  |*  |IR |PM*,25.16,NA,,NA,14.4409,-179.92,-21.02,NA,NA,NA,12.89,11.79,NA,9.365,8.865,8.703,NA,NA,NA,NA,NA,173.458399,-15.447213
S9/tess2019058134432-s0009-0000000157789754-0139-s_lc_GLST.Robj,sig3,1.4199780667453,-0.371971101388781,0.272750554341314,-0.0341014668358364,1.46788971326395,12.3635291126958,23.9714048199664,TIC157789754,0.0849,TYC 6086-513-1,173.4583864321,-15.4472332343,0,0,90,2,11 33 50.01274,-15 26 50.0396,PM*,*  |*  |IR |PM*,25.16,NA,,NA,14.4409,-179.92,-21.02,NA,NA,NA,12.89,11.79,NA,9.365,8.865,8.703,NA,NA,NA,NA,NA,173.458399,-15.447213
S9/tess2019058134432-s0009-0000000157791442-0139-s_lc_GLST.Robj,sig1,12.0518470564322,-3.99953573919849,-0.162729565435191,-0.0185274679574255,12.6981614260002,375.059275810917,3.35614400259968,TIC157791442,0.050511,HD 100566,173.5797499087,-15.5120824923,0,0,90,19,11 34 19.13998,-15 30 43.4970,PM*,*  |IR |PM*,8.78,NA,G1/2V,NA,14.5819,-91.61,1.33,NA,NA,NA,8.95,8.4,NA,7.38,7.205,7.088,NA,NA,NA,NA,NA,173.579737,-15.512076
S9/tess2019058134432-s0009-0000000157791442-0139-s_lc_GLST.Robj,sig2,-3.46288169270457,-7.55695431580639,0.270848149877283,-0.0319932753830348,8.3125873318031,162.898777079023,2.95714318298125,TIC157791442,0.050511,HD 100566,173.5797499087,-15.5120824923,0,0,90,19,11 34 19.13998,-15 30 43.4970,PM*,*  |IR |PM*,8.78,NA,G1/2V,NA,14.5819,-91.61,1.33,NA,NA,NA,8.95,8.4,NA,7.38,7.205,7.088,NA,NA,NA,NA,NA,173.579737,-15.512076
S9/tess2019058134432-s0009-0000000157791442-0139-s_lc_GLST.Robj,sig3,3.50246254773237,6.12701063318525,-0.98292101996533,0.0839330890844022,7.05744310621297,113.53004207188,4.18351292548488,TIC157791442,0.050511,HD 100566,173.5797499087,-15.5120824923,0,0,90,19,11 34 19.13998,-15 30 43.4970,PM*,*  |IR |PM*,8.78,NA,G1/2V,NA,14.5819,-91.61,1.33,NA,NA,NA,8.95,8.4,NA,7.38,7.205,7.088,NA,NA,NA,NA,NA,173.579737,-15.512076
S9/tess2019058134432-s0009-0000000157792026-0139-s_lc_GLST.Robj,sig1,-3.30062797620988,1.81124020806722,-1.03775642406302,0.0973814379905446,3.76493507628734,940.461441215958,4.656121813917,TIC157792026,0.088595,LP  793-52,173.6046246832,-17.8773073344,0,0,90,1,11 34 25.10992,-17 52 38.3064,PM*,PM*|*  |IR,NA,NA,,NA,20.7184,-187.47,73.23,NA,NA,NA,NA,15.53,NA,11.544,10.98,10.732,NA,NA,NA,NA,NA,173.6046,-17.8773
S9/tess2019058134432-s0009-0000000157792026-0139-s_lc_GLST.Robj,sig2,-0.0520729340907082,-1.89081596997752,0.841034620554228,-0.0742317643730752,1.89153287647528,205.571798775042,11.933101341568,TIC157792026,0.088595,LP  793-52,173.6046246832,-17.8773073344,0,0,90,1,11 34 25.10992,-17 52 38.3064,PM*,PM*|*  |IR,NA,NA,,NA,20.7184,-187.47,73.23,NA,NA,NA,NA,15.53,NA,11.544,10.98,10.732,NA,NA,NA,NA,NA,173.6046,-17.8773
S9/tess2019058134432-s0009-0000000157792026-0139-s_lc_GLST.Robj,sig3,0.74927855409384,0.257219480340276,-0.0259214321341825,0.00343858877187181,0.792199604071775,32.0157145971188,2.49540589075781,TIC157792026,0.088595,LP  793-52,173.6046246832,-17.8773073344,0,0,90,1,11 34 25.10992,-17 52 38.3064,PM*,PM*|*  |IR,NA,NA,,NA,20.7184,-187.47,73.23,NA,NA,NA,NA,15.53,NA,11.544,10.98,10.732,NA,NA,NA,NA,NA,173.6046,-17.8773
S9/tess2019058134432-s0009-0000000157793169-0139-s_lc_GLST.Robj,sig1,-2.03768435951321,-0.666687676505812,-0.513002583508353,0.0405996661269243,2.14397528134293,16.139110678051,0.24759992683316,TIC157793169,0.112545,BD-12  3458,173.7100892688,-13.2420228229,0,0,90,21,11 34 50.42142,-13 14 31.2822,PM*,PM*|*  |IR |PM*|*,82.87,NA,K7V,NA,33.033,-285.56,-68.87,NA,NA,NA,11.55,10.344,10.107,8.03,7.411,7.332,NA,11.011,9.974,9.365,NA,173.710119,-13.242011
S9/tess2019058134432-s0009-0000000157793169-0139-s_lc_GLST.Robj,sig2,-2.05965370433481,-0.588147096064979,-3.63967684550813e-05,4.22392799717511e-05,2.14198281701553,16.1019369297195,0.269287489986698,TIC157793169,0.112545,BD-12  3458,173.7100892688,-13.2420228229,0,0,90,21,11 34 50.42142,-13 14 31.2822,PM*,PM*|*  |IR |PM*|*,82.87,NA,K7V,NA,33.033,-285.56,-68.87,NA,NA,NA,11.55,10.344,10.107,8.03,7.411,7.332,NA,11.011,9.974,9.365,NA,173.710119,-13.242011
S9/tess2019058134432-s0009-0000000157793169-0139-s_lc_GLST.Robj,sig3,0.3899769093049,-1.85543236718504,0.00538777922439748,7.44040755436461e-06,1.89597237822414,10.0987958494207,0.325352525253087,TIC157793169,0.112545,BD-12  3458,173.7100892688,-13.2420228229,0,0,90,21,11 34 50.42142,-13 14 31.2822,PM*,PM*|*  |IR |PM*|*,82.87,NA,K7V,NA,33.033,-285.56,-68.87,NA,NA,NA,11.55,10.344,10.107,8.03,7.411,7.332,NA,11.011,9.974,9.365,NA,173.710119,-13.242011
S9/tess2019058134432-s0009-0000000158153242-0139-s_lc_GLST.Robj,sig1,115.883860884285,-18.5645887087748,-22.545205296701,1.75015477157154,117.361463723721,61785.0676921741,7.0928662636139,TIC158153242,0.076361,HD  93836,162.3550855351,-36.2647721754,0,0,90,17,10 49 25.22053,-36 15 53.1798,PM*,*  |IR |PM*,13.81,NA,G8/K0V,NA,18.1089,-139.11,-0.72,NA,NA,NA,10.02,9.22,NA,7.841,7.477,7.413,NA,NA,NA,NA,NA,162.355084,-36.264751
S9/tess2019058134432-s0009-0000000158153242-0139-s_lc_GLST.Robj,sig2,-53.8365788153074,-40.9743051582438,20.1869663032405,-2.16985719316113,67.6555311984,17677.915932744,12.5079352663522,TIC158153242,0.076361,HD  93836,162.3550855351,-36.2647721754,0,0,90,17,10 49 25.22053,-36 15 53.1798,PM*,*  |IR |PM*,13.81,NA,G8/K0V,NA,18.1089,-139.11,-0.72,NA,NA,NA,10.02,9.22,NA,7.841,7.477,7.413,NA,NA,NA,NA,NA,162.355084,-36.264751
S9/tess2019058134432-s0009-0000000158153242-0139-s_lc_GLST.Robj,sig3,-31.6401918776933,27.391352395137,-2.38482006855966,0.333442870874016,41.8495869524638,7559.89899324754,4.88267954491391,TIC158153242,0.076361,HD  93836,162.3550855351,-36.2647721754,0,0,90,17,10 49 25.22053,-36 15 53.1798,PM*,*  |IR |PM*,13.81,NA,G8/K0V,NA,18.1089,-139.11,-0.72,NA,NA,NA,10.02,9.22,NA,7.841,7.477,7.413,NA,NA,NA,NA,NA,162.355084,-36.264751
S9/tess2019058134432-s0009-0000000158155642-0139-s_lc_GLST.Robj,sig1,0.430745240777594,-0.205176117683634,0.054262456239635,-0.0057741512663315,0.477114977463793,10.5541479472548,3.89426074564835,TIC158155642,0.110175,WISEA J104906.65-391224.0,162.2788623743,-39.2070906942,0,0,90,1,10 49 06.92697,-39 12 25.5265,PM*,IR |PM*|IR,NA,NA,,NA,20.9887,-292.2,136.92,NA,NA,NA,NA,NA,NA,12.989,12.364,12.006,NA,NA,NA,NA,NA,162.2789,-39.2071
S9/tess2019058134432-s0009-0000000158155642-0139-s_lc_GLST.Robj,sig2,0.143051947432278,0.178274112008643,-0.0409789330276366,0.00272425487327518,0.228572786386826,-6.23041585250248,4.90024670585993,TIC158155642,0.110175,WISEA J104906.65-391224.0,162.2788623743,-39.2070906942,0,0,90,1,10 49 06.92697,-39 12 25.5265,PM*,IR |PM*|IR,NA,NA,,NA,20.9887,-292.2,136.92,NA,NA,NA,NA,NA,NA,12.989,12.364,12.006,NA,NA,NA,NA,NA,162.2789,-39.2071
S9/tess2019058134432-s0009-0000000158155642-0139-s_lc_GLST.Robj,sig3,-0.0944088691570805,-0.190429528012604,0.00105829959290719,-2.40533692380774e-05,0.212547499902073,-6.90183804709252,0.497698754581085,TIC158155642,0.110175,WISEA J104906.65-391224.0,162.2788623743,-39.2070906942,0,0,90,1,10 49 06.92697,-39 12 25.5265,PM*,IR |PM*|IR,NA,NA,,NA,20.9887,-292.2,136.92,NA,NA,NA,NA,NA,NA,12.989,12.364,12.006,NA,NA,NA,NA,NA,162.2789,-39.2071
S9/tess2019058134432-s0009-0000000158197199-0139-s_lc_GLST.Robj,sig1,15.2319893563592,16.6069792093163,0.890075877020144,-0.0284009719812081,22.5345347902038,1061.21997695685,3.90827081110641,TIC158197199,0.083918,HD  93936,162.5085828313,-40.9549388125,0,0,90,18,10 50 02.05988,-40 57 17.7797,PM*,** |*  |IR |PM*,10.82,NA,F8/G0V,NA,14.641,-93.63,-67.61,NA,NA,NA,8.73,8.24,NA,7.268,6.995,6.956,NA,NA,NA,NA,NA,162.508586,-40.954962
S9/tess2019058134432-s0009-0000000158197199-0139-s_lc_GLST.Robj,sig2,-5.77747186369127,9.07865778205171,-1.51258130074774,0.0791463312159967,10.7610969821553,220.565777055473,4.57711962584677,TIC158197199,0.083918,HD  93936,162.5085828313,-40.9549388125,0,0,90,18,10 50 02.05988,-40 57 17.7797,PM*,** |*  |IR |PM*,10.82,NA,F8/G0V,NA,14.641,-93.63,-67.61,NA,NA,NA,8.73,8.24,NA,7.268,6.995,6.956,NA,NA,NA,NA,NA,162.508586,-40.954962
S9/tess2019058134432-s0009-0000000158197199-0139-s_lc_GLST.Robj,sig3,7.91335932513444,-0.048487952224069,-0.087353643904362,-0.0283288476831587,7.91350787515897,118.541600394201,3.3976086598021,TIC158197199,0.083918,HD  93936,162.5085828313,-40.9549388125,0,0,90,18,10 50 02.05988,-40 57 17.7797,PM*,** |*  |IR |PM*,10.82,NA,F8/G0V,NA,14.641,-93.63,-67.61,NA,NA,NA,8.73,8.24,NA,7.268,6.995,6.956,NA,NA,NA,NA,NA,162.508586,-40.954962
S9/tess2019058134432-s0009-0000000158294539-0139-s_lc_GLST.Robj,sig1,11.0345718844584,1.25566697221123,-2.15028094181641,0.117702358352014,11.105785709187,621.271618560953,7.14399544547265,TIC158294539,0.133935,CD-40  6358,163.0122801498,-41.5313067386,0,0,90,2,10 52 02.94724,-41 31 52.7043,PM*,*  |IR |PM*,-1.74,NA,K0,NA,22.3058,-42.57,56.77,NA,NA,NA,10.43,9.46,NA,7.888,7.482,7.377,NA,NA,NA,NA,NA,163.012296,-41.531342
S9/tess2019058134432-s0009-0000000158294539-0139-s_lc_GLST.Robj,sig2,-1.77954417982005,-7.76975189209363,2.40376206942986,-0.213631587771411,7.97093607756479,283.664346662921,11.3931929389532,TIC158294539,0.133935,CD-40  6358,163.0122801498,-41.5313067386,0,0,90,2,10 52 02.94724,-41 31 52.7043,PM*,*  |IR |PM*,-1.74,NA,K0,NA,22.3058,-42.57,56.77,NA,NA,NA,10.43,9.46,NA,7.888,7.482,7.377,NA,NA,NA,NA,NA,163.012296,-41.531342
S9/tess2019058134432-s0009-0000000158294539-0139-s_lc_GLST.Robj,sig3,2.67625716691294,0.964055016797813,0.0618506235292583,-0.00802613897930068,2.84460093842105,29.2987069995054,3.77067699006619,TIC158294539,0.133935,CD-40  6358,163.0122801498,-41.5313067386,0,0,90,2,10 52 02.94724,-41 31 52.7043,PM*,*  |IR |PM*,-1.74,NA,K0,NA,22.3058,-42.57,56.77,NA,NA,NA,10.43,9.46,NA,7.888,7.482,7.377,NA,NA,NA,NA,NA,163.012296,-41.531342
S9/tess2019058134432-s0009-0000000158329302-0139-s_lc_GLST.Robj,sig1,0.9855354932867,1.04859063565442,-0.978318314979629,0.0693547947158068,1.43903527743763,53.7634356561811,6.74516057885843,TIC158329302,0.026791,UCAC4 266-058195,163.0717055179,-36.8415059902,0,0,90,5,10 52 17.20932,-36 50 29.4216,PM*,PM*|IR |PM*|PM*|PM*|*,NA,NA,,NA,22.0706,-280.35,-148.05,NA,NA,NA,NA,NA,13.306,9.729,9.113,8.887,NA,NA,NA,NA,NA,163.0717,-36.8415
S9/tess2019058134432-s0009-0000000158329302-0139-s_lc_GLST.Robj,sig2,0.822136834406096,-0.793976290419906,0.140583848679636,-0.0078567018527662,1.14293802291998,27.6824087492604,4.54436481167037,TIC158329302,0.026791,UCAC4 266-058195,163.0717055179,-36.8415059902,0,0,90,5,10 52 17.20932,-36 50 29.4216,PM*,PM*|IR |PM*|PM*|PM*|*,NA,NA,,NA,22.0706,-280.35,-148.05,NA,NA,NA,NA,NA,13.306,9.729,9.113,8.887,NA,NA,NA,NA,NA,163.0717,-36.8415
S9/tess2019058134432-s0009-0000000158329302-0139-s_lc_GLST.Robj,sig3,-0.0226780868493377,-1.03602020352811,0.125538113314275,-0.0100753687647364,1.03626838113568,21.3527098185175,3.49660740742194,TIC158329302,0.026791,UCAC4 266-058195,163.0717055179,-36.8415059902,0,0,90,5,10 52 17.20932,-36 50 29.4216,PM*,PM*|IR |PM*|PM*|PM*|*,NA,NA,,NA,22.0706,-280.35,-148.05,NA,NA,NA,NA,NA,13.306,9.729,9.113,8.887,NA,NA,NA,NA,NA,163.0717,-36.8415
S9/tess2019058134432-s0009-0000000158379525-0139-s_lc_GLST.Robj,sig1,-11.4955316345756,12.6503092387209,-0.642789592863417,0.0615883503160067,17.0932024909552,2431.62285265042,4.67678694352236,TIC158379525,0.15515,CD-37  6890,163.3591920018,-38.1331592557,0,0,90,2,10 53 26.20608,-38 07 59.3733,Star,*  |IR,-4.9,NA,,NA,19.9005,-32.26,13.27,NA,NA,NA,11.45,10.31,NA,8.512,8.007,7.859,NA,NA,NA,NA,NA,163.359199,-38.133202
S9/tess2019058134432-s0009-0000000158379525-0139-s_lc_GLST.Robj,sig2,1.90089752583767,-8.06959670221944,2.04647022164373,-0.162678832631003,8.29046454308844,580.657273343269,6.07818447041308,TIC158379525,0.15515,CD-37  6890,163.3591920018,-38.1331592557,0,0,90,2,10 53 26.20608,-38 07 59.3733,Star,*  |IR,-4.9,NA,,NA,19.9005,-32.26,13.27,NA,NA,NA,11.45,10.31,NA,8.512,8.007,7.859,NA,NA,NA,NA,NA,163.359199,-38.133202
S9/tess2019058134432-s0009-0000000158379525-0139-s_lc_GLST.Robj,sig3,3.12311655344616,-5.5783335942609,0.873750683456304,-0.0306695266074442,6.39309492306106,327.909426106199,4.16918464136841,TIC158379525,0.15515,CD-37  6890,163.3591920018,-38.1331592557,0,0,90,2,10 53 26.20608,-38 07 59.3733,Star,*  |IR,-4.9,NA,,NA,19.9005,-32.26,13.27,NA,NA,NA,11.45,10.31,NA,8.512,8.007,7.859,NA,NA,NA,NA,NA,163.359199,-38.133202
S9/tess2019058134432-s0009-0000000158381571-0139-s_lc_GLST.Robj,sig1,14.6318633072361,47.2186871167487,-1.97969480723428,0.105195433559913,49.4337520007439,1626.16898984217,1.80789544189518,TIC158381571,0.036802,HD  94504,163.4847684605,-36.4568768269,0,0,90,18,10 53 56.34443,-36 27 24.7566,PM*,UV |*  |IR |PM*,5.43,NA,F6/7IV,NA,21.3199,-169.12,6.78,NA,NA,NA,7.18,6.72,NA,5.881,5.724,5.646,NA,NA,NA,NA,NA,163.484759,-36.45687
S9/tess2019058134432-s0009-0000000158381571-0139-s_lc_GLST.Robj,sig2,32.9322390259495,-10.7222371557266,0.814582302546367,-0.0685288455969488,34.6337802858123,788.17821112185,1.04648743627929,TIC158381571,0.036802,HD  94504,163.4847684605,-36.4568768269,0,0,90,18,10 53 56.34443,-36 27 24.7566,PM*,UV |*  |IR |PM*,5.43,NA,F6/7IV,NA,21.3199,-169.12,6.78,NA,NA,NA,7.18,6.72,NA,5.881,5.724,5.646,NA,NA,NA,NA,NA,163.484759,-36.45687
S9/tess2019058134432-s0009-0000000158381571-0139-s_lc_GLST.Robj,sig3,-13.910681023058,-29.233571917646,1.23113881191645,-0.142804624707862,32.3745080825864,681.94489825074,1.61007373330324,TIC158381571,0.036802,HD  94504,163.4847684605,-36.4568768269,0,0,90,18,10 53 56.34443,-36 27 24.7566,PM*,UV |*  |IR |PM*,5.43,NA,F6/7IV,NA,21.3199,-169.12,6.78,NA,NA,NA,7.18,6.72,NA,5.881,5.724,5.646,NA,NA,NA,NA,NA,163.484759,-36.45687
S9/tess2019058134432-s0009-0000000158382161-0139-s_lc_GLST.Robj,sig1,-38.555612475159,49.6856519038074,-1.31956133273549,-0.387985852765082,62.8903749268594,9266.88439167819,7.16968282869764,TIC158382161,0.079693,HD  94527,163.5459017388,-37.2642782263,0,0,90,23,10 54 11.01642,-37 15 51.4016,PM*,*  |IR |PM*,2.8,NA,G8V,NA,25.5531,58.61,-147.7,NA,NA,NA,9.13,8.41,NA,7.112,6.776,6.696,NA,NA,NA,NA,NA,163.545887,-37.264297
S9/tess2019058134432-s0009-0000000158382161-0139-s_lc_GLST.Robj,sig2,-6.94365239887964,24.6895989980133,-11.4635643153868,0.95615017464144,25.647428863712,1416.63362938063,11.7673434296841,TIC158382161,0.079693,HD  94527,163.5459017388,-37.2642782263,0,0,90,23,10 54 11.01642,-37 15 51.4016,PM*,*  |IR |PM*,2.8,NA,G8V,NA,25.5531,58.61,-147.7,NA,NA,NA,9.13,8.41,NA,7.112,6.776,6.696,NA,NA,NA,NA,NA,163.545887,-37.264297
S9/tess2019058134432-s0009-0000000158382161-0139-s_lc_GLST.Robj,sig3,0.623858696083486,-20.0800753560477,3.97498471846559,-0.28011379898227,20.0897642090999,935.990633667363,4.76150017172786,TIC158382161,0.079693,HD  94527,163.5459017388,-37.2642782263,0,0,90,23,10 54 11.01642,-37 15 51.4016,PM*,*  |IR |PM*,2.8,NA,G8V,NA,25.5531,58.61,-147.7,NA,NA,NA,9.13,8.41,NA,7.112,6.776,6.696,NA,NA,NA,NA,NA,163.545887,-37.264297
S9/tess2019058134432-s0009-0000000158410423-0139-s_lc_GLST.Robj,sig1,-5.76671619535351,3.94689264510571,0.792958726035085,-0.148520314353068,6.98805961835916,666.60502575178,6.76942337869676,TIC158410423,0.09023,TYC 7211-969-1,163.6249504954,-36.8622924463,0,0,90,1,10 54 29.98812,-36 51 44.2528,PM*,*  |*  |IR |PM*,-19.98,NA,,NA,15.6444,18.63,46.8,NA,NA,NA,12.17,11.15,NA,9.155,8.602,8.454,NA,NA,NA,NA,NA,163.624976,-36.862307
S9/tess2019058134432-s0009-0000000158410423-0139-s_lc_GLST.Robj,sig2,-0.00096228239817928,-3.65563561399203,0.697817713216894,-0.0416145116296209,3.65563574064407,179.293211627045,4.6980245903778,TIC158410423,0.09023,TYC 7211-969-1,163.6249504954,-36.8622924463,0,0,90,1,10 54 29.98812,-36 51 44.2528,PM*,*  |*  |IR |PM*,-19.98,NA,,NA,15.6444,18.63,46.8,NA,NA,NA,12.17,11.15,NA,9.155,8.602,8.454,NA,NA,NA,NA,NA,163.624976,-36.862307
S9/tess2019058134432-s0009-0000000158410423-0139-s_lc_GLST.Robj,sig3,-1.93237454656429,-2.21374588769075,0.02599042023883,-0.00129617791884512,2.93849319268861,116.055663577279,0.501285294654078,TIC158410423,0.09023,TYC 7211-969-1,163.6249504954,-36.8622924463,0,0,90,1,10 54 29.98812,-36 51 44.2528,PM*,*  |*  |IR |PM*,-19.98,NA,,NA,15.6444,18.63,46.8,NA,NA,NA,12.17,11.15,NA,9.155,8.602,8.454,NA,NA,NA,NA,NA,163.624976,-36.862307
S9/tess2019058134432-s0009-0000000158411808-0139-s_lc_GLST.Robj,sig1,2.66312359463541,-6.23290803134261,-0.745982666717889,0.082471745025079,6.77800632984944,90.062073259339,9.218249385402,TIC158411808,0.112419,HD  94711,163.843806437,-36.8369013584,0,0,90,11,10 55 22.51354,-36 50 12.8449,PM*,*  |IR |PM*,0.05,NA,F5V,NA,10.7461,33.41,-95.9,NA,NA,NA,8.75,8.25,NA,7.312,7.093,7.05,NA,NA,NA,NA,NA,163.843838,-36.836883
S9/tess2019058134432-s0009-0000000158411808-0139-s_lc_GLST.Robj,sig2,3.92905741926589,0.691606943924683,0.105859723275479,0.0175760050977512,3.98946266667244,25.9910398312086,6.05639958330955,TIC158411808,0.112419,HD  94711,163.843806437,-36.8369013584,0,0,90,11,10 55 22.51354,-36 50 12.8449,PM*,*  |IR |PM*,0.05,NA,F5V,NA,10.7461,33.41,-95.9,NA,NA,NA,8.75,8.25,NA,7.312,7.093,7.05,NA,NA,NA,NA,NA,163.843838,-36.836883
S9/tess2019058134432-s0009-0000000158411808-0139-s_lc_GLST.Robj,sig3,2.64545241217585,2.32905351267197,-0.0742947921823658,0.00635858089821146,3.52461469241343,20.2008845716204,2.38125432963029,TIC158411808,0.112419,HD  94711,163.843806437,-36.8369013584,0,0,90,11,10 55 22.51354,-36 50 12.8449,PM*,*  |IR |PM*,0.05,NA,F5V,NA,10.7461,33.41,-95.9,NA,NA,NA,8.75,8.25,NA,7.312,7.093,7.05,NA,NA,NA,NA,NA,163.843838,-36.836883
S9/tess2019058134432-s0009-0000000158499577-0139-s_lc_GLST.Robj,sig1,-1028.92567654429,-581.726560402486,-505.619634163894,26.3813108772703,1181.98724144123,4752629.51961319,6.03469438138102,TIC158499577,0.139604,HD  94871,164.1597484127,-36.5803139216,0,0,90,6,10 56 38.33962,-36 34 49.1301,PM*,** |*  |IR |PM*,NA,NA,G3V,NA,10.1571,-155.01,93.88,NA,NA,NA,9.42,8.8,NA,7.706,7.436,7.349,NA,NA,NA,NA,NA,164.159769,-36.580349
S9/tess2019058134432-s0009-0000000158499577-0139-s_lc_GLST.Robj,sig2,-128.525864842365,-1139.22333829842,120.721161244485,-11.3069152834245,1146.45048408436,4589250.05781109,2.98565394343459,TIC158499577,0.139604,HD  94871,164.1597484127,-36.5803139216,0,0,90,6,10 56 38.33962,-36 34 49.1301,PM*,** |*  |IR |PM*,NA,NA,G3V,NA,10.1571,-155.01,93.88,NA,NA,NA,9.42,8.8,NA,7.706,7.436,7.349,NA,NA,NA,NA,NA,164.159769,-36.580349
S9/tess2019058134432-s0009-0000000158499577-0139-s_lc_GLST.Robj,sig3,797.803572521919,-829.535750863215,89.9290812314163,-7.02441168223444,1150.92141447144,4669549.72766534,1.9828201935864,TIC158499577,0.139604,HD  94871,164.1597484127,-36.5803139216,0,0,90,6,10 56 38.33962,-36 34 49.1301,PM*,** |*  |IR |PM*,NA,NA,G3V,NA,10.1571,-155.01,93.88,NA,NA,NA,9.42,8.8,NA,7.706,7.436,7.349,NA,NA,NA,NA,NA,164.159769,-36.580349
S9/tess2019058134432-s0009-0000000158543228-0139-s_lc_GLST.Robj,sig1,-52.0187542685302,669.992852964196,-1.86963884882346,0.043277991084915,672.009206647314,29661.2195192036,2.43310873900368,TIC158543228,0.095127,* iot Ant,164.1793790618,-37.1377644839,0,0,90,42,10 56 43.05097,-37 08 15.9521,PM*,UV |IR |*  |PM*,2.3,NA,K0III,NA,16.1823,74.3,-125.19,NA,NA,NA,5.63,4.6,3.85,2.888,2.424,2.296,NA,NA,NA,NA,NA,164.17941,-37.137755
S9/tess2019058134432-s0009-0000000158543228-0139-s_lc_GLST.Robj,sig2,-101.244542018576,565.08878219738,-24.2484772320569,2.00276888136284,574.086917682217,21925.7828641272,1.05009445140632,TIC158543228,0.095127,* iot Ant,164.1793790618,-37.1377644839,0,0,90,42,10 56 43.05097,-37 08 15.9521,PM*,UV |IR |*  |PM*,2.3,NA,K0III,NA,16.1823,74.3,-125.19,NA,NA,NA,5.63,4.6,3.85,2.888,2.424,2.296,NA,NA,NA,NA,NA,164.17941,-37.137755
S9/tess2019058134432-s0009-0000000158543228-0139-s_lc_GLST.Robj,sig3,367.396518909298,-424.399925161042,6.73357261378303,0.307893261960222,561.333678468848,20974.0700866538,0.816855413710054,TIC158543228,0.095127,* iot Ant,164.1793790618,-37.1377644839,0,0,90,42,10 56 43.05097,-37 08 15.9521,PM*,UV |IR |*  |PM*,2.3,NA,K0III,NA,16.1823,74.3,-125.19,NA,NA,NA,5.63,4.6,3.85,2.888,2.424,2.296,NA,NA,NA,NA,NA,164.17941,-37.137755
S9/tess2019058134432-s0009-0000000158548297-0139-s_lc_GLST.Robj,sig1,-4.78093188512883,3.16985040449532,-1.86701727365637,0.152877813665218,5.73631077236238,48.4344227605324,3.93644010071586,TIC158548297,0.058538,HD  95009,164.4063807263,-41.1321580911,0,0,90,18,10 57 37.53137,-41 07 55.7691,PM*,*  |IR |PM*,3.34,NA,F3V,NA,10.5679,80.98,-45.03,NA,NA,NA,8.3,7.92,NA,7.129,6.996,6.91,NA,NA,NA,NA,NA,164.406362,-41.13215
S9/tess2019058134432-s0009-0000000158548297-0139-s_lc_GLST.Robj,sig2,3.12870722447987,-3.27987935304769,0.0999478596716869,-0.00706023174749446,4.53281562244275,26.5584345336178,1.80790459803785,TIC158548297,0.058538,HD  95009,164.4063807263,-41.1321580911,0,0,90,18,10 57 37.53137,-41 07 55.7691,PM*,*  |IR |PM*,3.34,NA,F3V,NA,10.5679,80.98,-45.03,NA,NA,NA,8.3,7.92,NA,7.129,6.996,6.91,NA,NA,NA,NA,NA,164.406362,-41.13215
